state	date	fips	new.cases	abbr
UTAH	2020-03-27	49	78	UT
IDAHO	2020-03-27	16	43	ID
OHIO	2020-03-27	39	277	OH
OREGON	2020-03-27	41	99	OR
DELAWARE	2020-03-27	10	22	DE
ALASKA	2020-03-27	2	16	AK
CALIFORNIA	2020-03-27	6	855	CA
ARIZONA	2020-03-27	4	157	AZ
NEW HAMPSHIRE	2020-03-27	33	29	NH
ALABAMA	2020-03-27	1	101	AL
OKLAHOMA	2020-03-27	40	74	OK
IOWA	2020-03-27	19	57	IA
SOUTH CAROLINA	2020-03-27	45	86	SC
TEXAS	2020-03-27	48	429	TX
NORTH CAROLINA	2020-03-27	37	145	NC
KANSAS	2020-03-27	20	40	KS
SOUTH DAKOTA	2020-03-27	46	12	SD
NORTH DAKOTA	2020-03-27	38	10	ND
KENTUCKY	2020-03-27	21	54	KY
ARKANSAS	2020-03-27	5	35	AR
WEST VIRGINIA	2020-03-27	54	20	WV
HAWAII	2020-03-27	15	14	HI
MAINE	2020-03-27	23	13	ME
MINNESOTA	2020-03-27	27	52	MN
NEBRASKA	2020-03-27	31	11	NE
VIRGINIA	2020-03-27	51	2	VA
NEW YORK	2020-03-26	36	5941	NY
NEW JERSEY	2020-03-26	34	2474	NJ
LOUISIANA	2020-03-26	22	510	LA
MASSACHUSETTS	2020-03-26	25	579	MA
WASHINGTON	2020-03-26	53	623	WA
DISTRICT OF COLUMBIA	2020-03-26	11	48	DC
COLORADO	2020-03-26	8	346	CO
MICHIGAN	2020-03-26	26	584	MI
VERMONT	2020-03-26	50	35	VT
ILLINOIS	2020-03-26	17	664	IL
NEVADA	2020-03-26	32	130	NV
PENNSYLVANIA	2020-03-26	42	539	PA
CONNECTICUT	2020-03-26	9	137	CN
MISSISSIPPI	2020-03-26	28	110	MS
IDAHO	2020-03-26	16	66	ID
RHODE ISLAND	2020-03-26	44	33	RI
ALABAMA	2020-03-26	1	152	AL
INDIANA	2020-03-26	18	177	IN
MARYLAND	2020-03-26	24	158	MD
TENNESSEE	2020-03-26	47	175	TN
VIRGINIA	2020-03-26	51	213	VA
DELAWARE	2020-03-26	10	24	DE
GEORGIA	2020-03-26	13	256	GA
FLORIDA	2020-03-26	12	507	FL
MONTANA	2020-03-26	30	25	MT
WISCONSIN	2020-03-26	55	131	WI
CALIFORNIA	2020-03-26	6	877	CA
OKLAHOMA	2020-03-26	40	84	OK
MISSOURI	2020-03-26	29	124	MO
UTAH	2020-03-26	49	56	UT
NORTH DAKOTA	2020-03-26	38	13	ND
NEW HAMPSHIRE	2020-03-26	33	21	NH
ARIZONA	2020-03-26	4	106	AZ
ARKANSAS	2020-03-26	5	43	AR
TEXAS	2020-03-26	48	410	TX
WEST VIRGINIA	2020-03-26	54	25	WV
OHIO	2020-03-26	39	160	OH
ALASKA	2020-03-26	2	10	AK
KANSAS	2020-03-26	20	39	KS
WYOMING	2020-03-26	56	7	WY
OREGON	2020-03-26	41	50	OR
KENTUCKY	2020-03-26	21	50	KY
NEW MEXICO	2020-03-26	35	23	NM
IOWA	2020-03-26	19	32	IA
MINNESOTA	2020-03-26	27	57	MN
MAINE	2020-03-26	23	13	ME
HAWAII	2020-03-26	15	11	HI
NORTH CAROLINA	2020-03-26	37	77	NC
SOUTH CAROLINA	2020-03-26	45	31	SC
SOUTH DAKOTA	2020-03-26	46	5	SD
NEBRASKA	2020-03-26	31	7	NE
NEW YORK	2020-03-25	36	7413	NY
MASSACHUSETTS	2020-03-25	25	679	MA
LOUISIANA	2020-03-25	22	407	LA
NEW JERSEY	2020-03-25	34	727	NJ
CONNECTICUT	2020-03-25	9	257	CN
DISTRICT OF COLUMBIA	2020-03-25	11	46	DC
MICHIGAN	2020-03-25	26	502	MI
VERMONT	2020-03-25	50	28	VT
COLORADO	2020-03-25	8	174	CO
ALABAMA	2020-03-25	1	144	AL
NEVADA	2020-03-25	32	90	NV
IDAHO	2020-03-25	16	50	ID
GEORGIA	2020-03-25	13	290	GA
ILLINOIS	2020-03-25	17	339	IL
ARKANSAS	2020-03-25	5	76	AR
WISCONSIN	2020-03-25	55	142	WI
FLORIDA	2020-03-25	12	504	FL
PENNSYLVANIA	2020-03-25	42	300	PA
ALASKA	2020-03-25	2	17	AK
NEW HAMPSHIRE	2020-03-25	33	29	NH
MISSOURI	2020-03-25	29	129	MO
WYOMING	2020-03-25	56	12	WY
MISSISSIPPI	2020-03-25	28	56	MS
TENNESSEE	2020-03-25	47	128	TN
MAINE	2020-03-25	23	24	ME
INDIANA	2020-03-25	18	113	IN
SOUTH CAROLINA	2020-03-25	45	83	SC
NORTH CAROLINA	2020-03-25	37	165	NC
DELAWARE	2020-03-25	10	15	DE
WASHINGTON	2020-03-25	53	116	WA
UTAH	2020-03-25	49	47	UT
OKLAHOMA	2020-03-25	40	58	OK
CALIFORNIA	2020-03-25	6	539	CA
OREGON	2020-03-25	41	57	OR
MONTANA	2020-03-25	30	14	MT
SOUTH DAKOTA	2020-03-25	46	11	SD
MARYLAND	2020-03-25	24	74	MD
OHIO	2020-03-25	39	143	OH
VIRGINIA	2020-03-25	51	99	VA
KANSAS	2020-03-25	20	32	KS
NORTH DAKOTA	2020-03-25	38	8	ND
ARIZONA	2020-03-25	4	76	AZ
TEXAS	2020-03-25	48	275	TX
KENTUCKY	2020-03-25	21	41	KY
RHODE ISLAND	2020-03-25	44	8	RI
IOWA	2020-03-25	19	23	IA
WEST VIRGINIA	2020-03-25	54	12	WV
NEW MEXICO	2020-03-25	35	13	NM
MINNESOTA	2020-03-25	27	25	MN
NEBRASKA	2020-03-25	31	7	NE
HAWAII	2020-03-25	15	5	HI
NEW YORK	2020-03-24	36	4805	NY
NEW JERSEY	2020-03-24	34	831	NJ
CONNECTICUT	2020-03-24	9	203	CN
MASSACHUSETTS	2020-03-24	25	382	MA
WASHINGTON	2020-03-24	53	368	WA
MICHIGAN	2020-03-24	26	467	MI
LOUISIANA	2020-03-24	22	216	LA
COLORADO	2020-03-24	8	191	CO
VERMONT	2020-03-24	50	20	VT
DISTRICT OF COLUMBIA	2020-03-24	11	21	DC
GEORGIA	2020-03-24	13	295	GA
MISSISSIPPI	2020-03-24	28	71	MS
TENNESSEE	2020-03-24	47	156	TN
ILLINOIS	2020-03-24	17	250	IL
DELAWARE	2020-03-24	10	17	DE
RHODE ISLAND	2020-03-24	44	18	RI
NEVADA	2020-03-24	32	50	NV
PENNSYLVANIA	2020-03-24	42	207	PA
INDIANA	2020-03-24	18	107	IN
WYOMING	2020-03-24	56	9	WY
UTAH	2020-03-24	49	42	UT
IDAHO	2020-03-24	16	23	ID
WEST VIRGINIA	2020-03-24	54	23	WV
ARIZONA	2020-03-24	4	92	AZ
MISSOURI	2020-03-24	29	72	MO
FLORIDA	2020-03-24	12	245	FL
WISCONSIN	2020-03-24	55	63	WI
OHIO	2020-03-24	39	120	OH
CALIFORNIA	2020-03-24	6	404	CA
ARKANSAS	2020-03-24	5	30	AR
MARYLAND	2020-03-24	24	59	MD
ALABAMA	2020-03-24	1	46	AL
HAWAII	2020-03-24	15	13	HI
NORTH CAROLINA	2020-03-24	37	95	NC
SOUTH CAROLINA	2020-03-24	45	43	SC
ALASKA	2020-03-24	2	6	AK
MAINE	2020-03-24	23	11	ME
NEW MEXICO	2020-03-24	35	17	NM
KENTUCKY	2020-03-24	21	33	KY
KANSAS	2020-03-24	20	20	KS
NORTH DAKOTA	2020-03-24	38	5	ND
OKLAHOMA	2020-03-24	40	25	OK
IOWA	2020-03-24	19	19	IA
MONTANA	2020-03-24	30	6	MT
NEW HAMPSHIRE	2020-03-24	33	7	NH
MINNESOTA	2020-03-24	27	29	MN
TEXAS	2020-03-24	48	129	TX
VIRGINIA	2020-03-24	51	37	VA
OREGON	2020-03-24	41	18	OR
SOUTH DAKOTA	2020-03-24	46	2	SD
NEBRASKA	2020-03-24	31	4	NE
NEW YORK	2020-03-23	36	5711	NY
NEW JERSEY	2020-03-23	34	930	NJ
LOUISIANA	2020-03-23	22	335	LA
VERMONT	2020-03-23	50	23	VT
WASHINGTON	2020-03-23	53	257	WA
DELAWARE	2020-03-23	10	31	DE
MICHIGAN	2020-03-23	26	291	MI
DISTRICT OF COLUMBIA	2020-03-23	11	18	DC
CONNECTICUT	2020-03-23	9	88	CN
NEVADA	2020-03-23	32	75	NV
UTAH	2020-03-23	49	75	UT
COLORADO	2020-03-23	8	130	CO
RHODE ISLAND	2020-03-23	44	23	RI
SOUTH CAROLINA	2020-03-23	45	105	SC
ALASKA	2020-03-23	2	14	AK
MASSACHUSETTS	2020-03-23	25	131	MA
ILLINOIS	2020-03-23	17	238	IL
GEORGIA	2020-03-23	13	180	GA
NEW HAMPSHIRE	2020-03-23	33	23	NH
HAWAII	2020-03-23	15	21	HI
TENNESSEE	2020-03-23	47	98	TN
MISSISSIPPI	2020-03-23	28	42	MS
MAINE	2020-03-23	23	18	ME
ARKANSAS	2020-03-23	5	36	AR
MINNESOTA	2020-03-23	27	64	MN
ARIZONA	2020-03-23	4	81	AZ
PENNSYLVANIA	2020-03-23	42	140	PA
FLORIDA	2020-03-23	12	222	FL
MONTANA	2020-03-23	30	11	MT
CALIFORNIA	2020-03-23	6	389	CA
INDIANA	2020-03-23	18	60	IN
MISSOURI	2020-03-23	29	53	MO
NEW MEXICO	2020-03-23	35	18	NM
OHIO	2020-03-23	39	93	OH
ALABAMA	2020-03-23	1	39	AL
SOUTH DAKOTA	2020-03-23	46	7	SD
MARYLAND	2020-03-23	24	45	MD
OREGON	2020-03-23	41	30	OR
WISCONSIN	2020-03-23	55	36	WI
NEBRASKA	2020-03-23	31	11	NE
KANSAS	2020-03-23	20	16	KS
IOWA	2020-03-23	19	15	IA
KENTUCKY	2020-03-23	21	21	KY
VIRGINIA	2020-03-23	51	35	VA
OKLAHOMA	2020-03-23	40	14	OK
WYOMING	2020-03-23	56	2	WY
NORTH CAROLINA	2020-03-23	37	33	NC
TEXAS	2020-03-23	48	89	TX
NORTH DAKOTA	2020-03-23	38	2	ND
IDAHO	2020-03-23	16	3	ID
WEST VIRGINIA	2020-03-23	54	0	WV
NEW YORK	2020-03-22	36	4817	NY
NEW JERSEY	2020-03-22	34	578	NJ
DISTRICT OF COLUMBIA	2020-03-22	11	21	DC
CONNECTICUT	2020-03-22	9	104	CN
WASHINGTON	2020-03-22	53	189	WA
MICHIGAN	2020-03-22	26	246	MI
ILLINOIS	2020-03-22	17	296	IL
MISSISSIPPI	2020-03-22	28	67	MS
COLORADO	2020-03-22	8	116	CO
MASSACHUSETTS	2020-03-22	25	121	MA
WISCONSIN	2020-03-22	55	101	WI
TENNESSEE	2020-03-22	47	112	TN
RHODE ISLAND	2020-03-22	44	17	RI
LOUISIANA	2020-03-22	22	74	LA
ARKANSAS	2020-03-22	5	47	AR
MAINE	2020-03-22	23	19	ME
UTAH	2020-03-22	49	44	UT
DELAWARE	2020-03-22	10	11	DE
INDIANA	2020-03-22	18	76	IN
FLORIDA	2020-03-22	12	236	FL
NEW HAMPSHIRE	2020-03-22	33	13	NH
PENNSYLVANIA	2020-03-22	42	116	PA
OHIO	2020-03-22	39	104	OH
MARYLAND	2020-03-22	24	50	MD
NEVADA	2020-03-22	32	25	NV
NORTH CAROLINA	2020-03-22	37	85	NC
SOUTH DAKOTA	2020-03-22	46	7	SD
VIRGINIA	2020-03-22	51	67	VA
CALIFORNIA	2020-03-22	6	307	CA
IOWA	2020-03-22	19	22	IA
ARIZONA	2020-03-22	4	49	AZ
GEORGIA	2020-03-22	13	68	GA
MISSOURI	2020-03-22	29	37	MO
MINNESOTA	2020-03-22	27	33	MN
OREGON	2020-03-22	41	24	OR
HAWAII	2020-03-22	15	8	HI
ALABAMA	2020-03-22	1	26	AL
VERMONT	2020-03-22	50	3	VT
MONTANA	2020-03-22	30	5	MT
SOUTH CAROLINA	2020-03-22	45	22	SC
KENTUCKY	2020-03-22	21	19	KY
NEW MEXICO	2020-03-22	35	8	NM
OKLAHOMA	2020-03-22	40	14	OK
WYOMING	2020-03-22	56	2	WY
TEXAS	2020-03-22	48	92	TX
KANSAS	2020-03-22	20	9	KS
IDAHO	2020-03-22	16	5	ID
NORTH DAKOTA	2020-03-22	38	2	ND
WEST VIRGINIA	2020-03-22	54	4	WV
ALASKA	2020-03-22	2	1	AK
NEBRASKA	2020-03-22	31	1	NE
NEW YORK	2020-03-21	36	3258	NY
NEW JERSEY	2020-03-21	34	440	NJ
LOUISIANA	2020-03-21	22	226	LA
WASHINGTON	2020-03-21	53	251	WA
VERMONT	2020-03-21	50	20	VT
MICHIGAN	2020-03-21	26	239	MI
RHODE ISLAND	2020-03-21	44	22	RI
MISSISSIPPI	2020-03-21	28	60	MS
COLORADO	2020-03-21	8	111	CO
MASSACHUSETTS	2020-03-21	25	112	MA
ILLINOIS	2020-03-21	17	168	IL
WISCONSIN	2020-03-21	55	65	WI
TENNESSEE	2020-03-21	47	75	TN
MAINE	2020-03-21	23	13	ME
ALASKA	2020-03-21	2	7	AK
MONTANA	2020-03-21	30	10	MT
FLORIDA	2020-03-21	12	200	FL
PENNSYLVANIA	2020-03-21	42	119	PA
SOUTH CAROLINA	2020-03-21	45	46	SC
DISTRICT OF COLUMBIA	2020-03-21	11	6	DC
CONNECTICUT	2020-03-21	9	29	CN
UTAH	2020-03-21	49	26	UT
HAWAII	2020-03-21	15	11	HI
MARYLAND	2020-03-21	24	45	MD
NEW HAMPSHIRE	2020-03-21	33	10	NH
IOWA	2020-03-21	19	23	IA
INDIANA	2020-03-21	18	47	IN
NEW MEXICO	2020-03-21	35	14	NM
OHIO	2020-03-21	39	78	OH
CALIFORNIA	2020-03-21	6	261	CA
GEORGIA	2020-03-21	13	70	GA
DELAWARE	2020-03-21	10	6	DE
IDAHO	2020-03-21	16	11	ID
ARKANSAS	2020-03-21	5	18	AR
TEXAS	2020-03-21	48	161	TX
OREGON	2020-03-21	41	23	OR
ALABAMA	2020-03-21	1	25	AL
KENTUCKY	2020-03-21	21	21	KY
ARIZONA	2020-03-21	4	34	AZ
VIRGINIA	2020-03-21	51	37	VA
NEBRASKA	2020-03-21	31	8	NE
MINNESOTA	2020-03-21	27	23	MN
NORTH CAROLINA	2020-03-21	37	40	NC
WYOMING	2020-03-21	56	2	WY
MISSOURI	2020-03-21	29	20	MO
KANSAS	2020-03-21	20	8	KS
WEST VIRGINIA	2020-03-21	54	4	WV
NORTH DAKOTA	2020-03-21	38	1	ND
OKLAHOMA	2020-03-21	40	4	OK
NEVADA	2020-03-21	32	0	NV
SOUTH DAKOTA	2020-03-21	46	0	SD
NEW YORK	2020-03-20	36	2952	NY
DISTRICT OF COLUMBIA	2020-03-20	11	32	DC
LOUISIANA	2020-03-20	22	145	LA
WASHINGTON	2020-03-20	53	176	WA
MICHIGAN	2020-03-20	26	214	MI
NEVADA	2020-03-20	32	66	NV
GEORGIA	2020-03-20	13	200	GA
NEW JERSEY	2020-03-20	34	161	NJ
COLORADO	2020-03-20	8	86	CO
ILLINOIS	2020-03-20	17	163	IL
ARKANSAS	2020-03-20	5	38	AR
MASSACHUSETTS	2020-03-20	25	85	MA
TENNESSEE	2020-03-20	47	82	TN
VERMONT	2020-03-20	50	7	VT
NORTH DAKOTA	2020-03-20	38	8	ND
WISCONSIN	2020-03-20	55	61	WI
MISSISSIPPI	2020-03-20	28	30	MS
UTAH	2020-03-20	49	32	UT
CONNECTICUT	2020-03-20	9	35	CN
DELAWARE	2020-03-20	10	9	DE
SOUTH CAROLINA	2020-03-20	45	45	SC
NEW HAMPSHIRE	2020-03-20	33	11	NH
HAWAII	2020-03-20	15	11	HI
MARYLAND	2020-03-20	24	42	MD
WYOMING	2020-03-20	56	4	WY
PENNSYLVANIA	2020-03-20	42	82	PA
OREGON	2020-03-20	41	27	OR
MISSOURI	2020-03-20	29	38	MO
FLORIDA	2020-03-20	12	130	FL
ALABAMA	2020-03-20	1	28	AL
CALIFORNIA	2020-03-20	6	216	CA
KANSAS	2020-03-20	20	14	KS
TEXAS	2020-03-20	48	138	TX
MINNESOTA	2020-03-20	27	26	MN
IDAHO	2020-03-20	16	8	ID
OHIO	2020-03-20	39	49	OH
NEW MEXICO	2020-03-20	35	8	NM
NORTH CAROLINA	2020-03-20	37	40	NC
MAINE	2020-03-20	23	5	ME
INDIANA	2020-03-20	18	25	IN
KENTUCKY	2020-03-20	21	16	KY
ARIZONA	2020-03-20	4	23	AZ
NEBRASKA	2020-03-20	31	6	NE
ALASKA	2020-03-20	2	2	AK
VIRGINIA	2020-03-20	51	21	VA
WEST VIRGINIA	2020-03-20	54	3	WV
OKLAHOMA	2020-03-20	40	5	OK
IOWA	2020-03-20	19	1	IA
MONTANA	2020-03-20	30	0	MT
RHODE ISLAND	2020-03-20	44	0	RI
SOUTH DAKOTA	2020-03-20	46	0	SD
NEW YORK	2020-03-19	36	1774	NY
NEW JERSEY	2020-03-19	34	308	NJ
WASHINGTON	2020-03-19	53	202	WA
MICHIGAN	2020-03-19	26	254	MI
LOUISIANA	2020-03-19	22	112	LA
CONNECTICUT	2020-03-19	9	63	CN
NORTH DAKOTA	2020-03-19	38	12	ND
COLORADO	2020-03-19	8	62	CO
ILLINOIS	2020-03-19	17	134	IL
MASSACHUSETTS	2020-03-19	25	72	MA
RHODE ISLAND	2020-03-19	44	11	RI
ARKANSAS	2020-03-19	5	29	AR
WISCONSIN	2020-03-19	55	49	WI
GEORGIA	2020-03-19	13	89	GA
TENNESSEE	2020-03-19	47	57	TN
HAWAII	2020-03-19	15	10	HI
IDAHO	2020-03-19	16	12	ID
MAINE	2020-03-19	23	9	ME
MONTANA	2020-03-19	30	7	MT
NEVADA	2020-03-19	32	17	NV
ALABAMA	2020-03-19	1	27	AL
MISSISSIPPI	2020-03-19	28	16	MS
FLORIDA	2020-03-19	12	108	FL
VERMONT	2020-03-19	50	3	VT
UTAH	2020-03-19	49	15	UT
KANSAS	2020-03-19	20	13	KS
CALIFORNIA	2020-03-19	6	174	CA
DISTRICT OF COLUMBIA	2020-03-19	11	3	DC
DELAWARE	2020-03-19	10	4	DE
ALASKA	2020-03-19	2	3	AK
SOUTH CAROLINA	2020-03-19	45	21	SC
MARYLAND	2020-03-19	24	23	MD
OKLAHOMA	2020-03-19	40	15	OK
PENNSYLVANIA	2020-03-19	42	48	PA
NEW HAMPSHIRE	2020-03-19	33	5	NH
NORTH CAROLINA	2020-03-19	37	38	NC
SOUTH DAKOTA	2020-03-19	46	3	SD
NEW MEXICO	2020-03-19	35	7	NM
OREGON	2020-03-19	41	13	OR
TEXAS	2020-03-19	48	82	TX
KENTUCKY	2020-03-19	21	12	KY
ARIZONA	2020-03-19	4	19	AZ
OHIO	2020-03-19	39	30	OH
INDIANA	2020-03-19	18	17	IN
MISSOURI	2020-03-19	29	14	MO
MINNESOTA	2020-03-19	27	12	MN
NEBRASKA	2020-03-19	31	4	NE
IOWA	2020-03-19	19	6	IA
VIRGINIA	2020-03-19	51	16	VA
WYOMING	2020-03-19	56	1	WY
WEST VIRGINIA	2020-03-19	54	3	WV
NEW YORK	2020-03-18	36	1012	NY
LOUISIANA	2020-03-18	22	84	LA
NEW JERSEY	2020-03-18	34	159	NJ
WASHINGTON	2020-03-18	53	118	WA
DELAWARE	2020-03-18	10	10	DE
ILLINOIS	2020-03-18	17	127	IL
NEW HAMPSHIRE	2020-03-18	33	13	NH
RHODE ISLAND	2020-03-18	44	10	RI
NEVADA	2020-03-18	32	27	NV
MAINE	2020-03-18	23	11	ME
VERMONT	2020-03-18	50	5	VT
CONNECTICUT	2020-03-18	9	28	CN
DISTRICT OF COLUMBIA	2020-03-18	11	5	DC
WISCONSIN	2020-03-18	55	34	WI
COLORADO	2020-03-18	8	33	CO
MASSACHUSETTS	2020-03-18	25	38	MA
FLORIDA	2020-03-18	12	116	FL
GEORGIA	2020-03-18	13	51	GA
MARYLAND	2020-03-18	24	28	MD
MISSISSIPPI	2020-03-18	28	13	MS
UTAH	2020-03-18	49	14	UT
ALASKA	2020-03-18	2	3	AK
CALIFORNIA	2020-03-18	6	161	CA
MONTANA	2020-03-18	30	4	MT
TENNESSEE	2020-03-18	47	25	TN
ARKANSAS	2020-03-18	5	11	AR
NEBRASKA	2020-03-18	31	7	NE
WYOMING	2020-03-18	56	2	WY
MINNESOTA	2020-03-18	27	17	MN
PENNSYLVANIA	2020-03-18	42	38	PA
IOWA	2020-03-18	19	9	IA
OKLAHOMA	2020-03-18	40	11	OK
NORTH DAKOTA	2020-03-18	38	2	ND
SOUTH CAROLINA	2020-03-18	45	13	SC
ALABAMA	2020-03-18	1	12	AL
NEW MEXICO	2020-03-18	35	5	NM
NORTH CAROLINA	2020-03-18	37	24	NC
TEXAS	2020-03-18	48	60	TX
KENTUCKY	2020-03-18	21	9	KY
OHIO	2020-03-18	39	23	OH
OREGON	2020-03-18	41	8	OR
KANSAS	2020-03-18	20	5	KS
MICHIGAN	2020-03-18	26	15	MI
HAWAII	2020-03-18	15	2	HI
INDIANA	2020-03-18	18	9	IN
VIRGINIA	2020-03-18	51	11	VA
IDAHO	2020-03-18	16	2	ID
ARIZONA	2020-03-18	4	8	AZ
MISSOURI	2020-03-18	29	5	MO
WEST VIRGINIA	2020-03-18	54	1	WV
SOUTH DAKOTA	2020-03-18	46	0	SD
NEW YORK	2020-03-17	36	425	NY
WASHINGTON	2020-03-17	53	114	WA
DISTRICT OF COLUMBIA	2020-03-17	11	9	DC
LOUISIANA	2020-03-17	22	59	LA
MAINE	2020-03-17	23	15	ME
NEW JERSEY	2020-03-17	34	92	NJ
WYOMING	2020-03-17	56	5	WY
DELAWARE	2020-03-17	10	8	DE
CONNECTICUT	2020-03-17	9	27	CN
NEW HAMPSHIRE	2020-03-17	33	9	NH
NORTH DAKOTA	2020-03-17	38	4	ND
OREGON	2020-03-17	41	20	OR
ILLINOIS	2020-03-17	17	55	IL
WISCONSIN	2020-03-17	55	25	WI
ALASKA	2020-03-17	2	3	AK
COLORADO	2020-03-17	8	22	CO
CALIFORNIA	2020-03-17	6	144	CA
UTAH	2020-03-17	49	11	UT
NEVADA	2020-03-17	32	10	NV
FLORIDA	2020-03-17	12	69	FL
VERMONT	2020-03-17	50	2	VT
TENNESSEE	2020-03-17	47	21	TN
MASSACHUSETTS	2020-03-17	25	21	MA
MISSISSIPPI	2020-03-17	28	9	MS
MARYLAND	2020-03-17	24	18	MD
HAWAII	2020-03-17	15	4	HI
SOUTH CAROLINA	2020-03-17	45	14	SC
GEORGIA	2020-03-17	13	24	GA
IDAHO	2020-03-17	16	4	ID
IOWA	2020-03-17	19	7	IA
KANSAS	2020-03-17	20	6	KS
ALABAMA	2020-03-17	1	10	AL
OKLAHOMA	2020-03-17	40	8	OK
RHODE ISLAND	2020-03-17	44	2	RI
VIRGINIA	2020-03-17	51	16	VA
PENNSYLVANIA	2020-03-17	42	20	PA
NEBRASKA	2020-03-17	31	3	NE
OHIO	2020-03-17	39	17	OH
MISSOURI	2020-03-17	29	7	MO
SOUTH DAKOTA	2020-03-17	46	1	SD
MICHIGAN	2020-03-17	26	11	MI
MINNESOTA	2020-03-17	27	6	MN
NEW MEXICO	2020-03-17	35	2	NM
KENTUCKY	2020-03-17	21	4	KY
INDIANA	2020-03-17	18	6	IN
NORTH CAROLINA	2020-03-17	37	8	NC
TEXAS	2020-03-17	48	19	TX
WEST VIRGINIA	2020-03-17	54	1	WV
ARIZONA	2020-03-17	4	2	AZ
ARKANSAS	2020-03-17	5	0	AR
MONTANA	2020-03-17	30	0	MT
WASHINGTON	2020-03-16	53	119	WA
WYOMING	2020-03-16	56	7	WY
NEW YORK	2020-03-16	36	218	NY
NEW JERSEY	2020-03-16	34	78	NJ
LOUISIANA	2020-03-16	22	34	LA
DISTRICT OF COLUMBIA	2020-03-16	11	5	DC
VERMONT	2020-03-16	50	4	VT
NEVADA	2020-03-16	32	19	NV
MASSACHUSETTS	2020-03-16	25	33	MA
COLORADO	2020-03-16	8	25	CO
CONNECTICUT	2020-03-16	9	15	CN
MAINE	2020-03-16	23	5	ME
UTAH	2020-03-16	49	11	UT
MINNESOTA	2020-03-16	27	19	MN
NEW HAMPSHIRE	2020-03-16	33	4	NH
CALIFORNIA	2020-03-16	6	110	CA
ALASKA	2020-03-16	2	2	AK
WISCONSIN	2020-03-16	55	14	WI
HAWAII	2020-03-16	15	3	HI
ARKANSAS	2020-03-16	5	6	AR
GEORGIA	2020-03-16	13	21	GA
NEW MEXICO	2020-03-16	35	4	NM
TENNESSEE	2020-03-16	47	13	TN
MONTANA	2020-03-16	30	2	MT
OREGON	2020-03-16	41	7	OR
FLORIDA	2020-03-16	12	32	FL
ALABAMA	2020-03-16	1	6	AL
MARYLAND	2020-03-16	24	7	MD
SOUTH DAKOTA	2020-03-16	46	1	SD
OHIO	2020-03-16	39	13	OH
NEBRASKA	2020-03-16	31	2	NE
DELAWARE	2020-03-16	10	1	DE
PENNSYLVANIA	2020-03-16	42	13	PA
SOUTH CAROLINA	2020-03-16	45	5	SC
RHODE ISLAND	2020-03-16	44	1	RI
ILLINOIS	2020-03-16	17	10	IL
INDIANA	2020-03-16	18	5	IN
VIRGINIA	2020-03-16	51	6	VA
ARIZONA	2020-03-16	4	5	AZ
KANSAS	2020-03-16	20	2	KS
MISSISSIPPI	2020-03-16	28	2	MS
MISSOURI	2020-03-16	29	4	MO
OKLAHOMA	2020-03-16	40	2	OK
TEXAS	2020-03-16	48	7	TX
KENTUCKY	2020-03-16	21	1	KY
NORTH CAROLINA	2020-03-16	37	2	NC
MICHIGAN	2020-03-16	26	1	MI
IDAHO	2020-03-16	16	0	ID
IOWA	2020-03-16	19	0	IA
NORTH DAKOTA	2020-03-16	38	0	ND
WASHINGTON	2020-03-15	53	66	WA
MAINE	2020-03-15	23	9	ME
NEW YORK	2020-03-15	36	122	NY
COLORADO	2020-03-15	8	33	CO
LOUISIANA	2020-03-15	22	26	LA
VERMONT	2020-03-15	50	3	VT
NEW HAMPSHIRE	2020-03-15	33	6	NH
MASSACHUSETTS	2020-03-15	25	26	MA
DELAWARE	2020-03-15	10	3	DE
GEORGIA	2020-03-15	13	32	GA
NEW JERSEY	2020-03-15	34	23	NJ
UTAH	2020-03-15	49	8	UT
MINNESOTA	2020-03-15	27	14	MN
CALIFORNIA	2020-03-15	6	97	CA
ARKANSAS	2020-03-15	5	7	AR
ALABAMA	2020-03-15	1	11	AL
ILLINOIS	2020-03-15	17	28	IL
HAWAII	2020-03-15	15	3	HI
MICHIGAN	2020-03-15	26	20	MI
NEW MEXICO	2020-03-15	35	4	NM
FLORIDA	2020-03-15	12	39	FL
SOUTH CAROLINA	2020-03-15	45	9	SC
CONNECTICUT	2020-03-15	9	6	CN
PENNSYLVANIA	2020-03-15	42	21	PA
NEVADA	2020-03-15	32	5	NV
DISTRICT OF COLUMBIA	2020-03-15	11	1	DC
MISSISSIPPI	2020-03-15	28	4	MS
IOWA	2020-03-15	19	4	IA
NEBRASKA	2020-03-15	31	2	NE
WISCONSIN	2020-03-15	55	6	WI
TENNESSEE	2020-03-15	47	7	TN
OKLAHOMA	2020-03-15	40	4	OK
OHIO	2020-03-15	39	11	OH
MARYLAND	2020-03-15	24	5	MD
OREGON	2020-03-15	41	3	OR
KENTUCKY	2020-03-15	21	3	KY
NORTH CAROLINA	2020-03-15	37	7	NC
INDIANA	2020-03-15	18	4	IN
TEXAS	2020-03-15	48	11	TX
VIRGINIA	2020-03-15	51	3	VA
KANSAS	2020-03-15	20	1	KS
ARIZONA	2020-03-15	4	1	AZ
ALASKA	2020-03-15	2	0	AK
IDAHO	2020-03-15	16	0	ID
MISSOURI	2020-03-15	29	0	MO
MONTANA	2020-03-15	30	0	MT
NORTH DAKOTA	2020-03-15	38	0	ND
RHODE ISLAND	2020-03-15	44	0	RI
